Date,Price_Gazprom,Price_Sberbank,Price_Aeroflot,Price_Lukoil,Price_Rosneft
2014-12-02,144.91,71.64,41.83,2449.9,232.75
2014-12-03,146.23,72,40.99,2573,230.45
2014-12-04,144.5,71.04,40.43,2490.1,228.3
2014-12-05,140.5,68.6,38.17,2391.1,221.95
2014-12-06,140.5,68.6,38.17,2391.1,221.95
2014-12-07,140.5,68.6,38.17,2391.1,221.95
2014-12-08,135.05,65.3,37.77,2355,212.2
2014-12-09,135.24,66.26,37.44,2318,213.35
2014-12-10,136.09,67.77,38.19,2296,213.5
2014-12-11,134.01,65.95,37.17,2223.4,208
2014-12-12,134.49,64.2,37.29,2292.3,210.75
2014-12-13,134.49,64.2,37.29,2292.3,210.75
2014-12-14,134.49,64.2,37.29,2292.3,210.75
2014-12-15,130.29,60.13,35.62,2264,201.5
2014-12-16,131.4,53.5,29.86,2359,200.65
2014-12-17,131,59.9,30,2263,194.65
2014-12-18,137,62.91,31,2370,196.9
2014-12-19,138.7,61.44,32.5,2300,194.15
2014-12-20,138.7,61.44,32.5,2300,194.15
2014-12-21,138.7,61.44,32.5,2300,194.15
2014-12-22,136.49,58.6,33.1,2363.5,198.9
2014-12-23,133.4,54,33.8,2260,196.65
2014-12-24,134.28,55,33.55,2236,193.2
2014-12-25,134.8,58.7,33.89,2205.7,195
2014-12-26,134.6,57.13,33.57,2264,196.75
2014-12-27,134.6,57.13,33.57,2264,196.75
2014-12-28,134.6,57.13,33.57,2264,196.75
2014-12-29,135.5,54.51,32.75,2298.9,201.8
2014-12-30,130.31,54.9,32.23,2225,195.8
2014-12-31,130.31,54.9,32.23,2225,195.8
2015-01-01,130.31,54.9,32.23,2225,195.8
2015-01-02,130.31,54.9,32.23,2225,195.8
2015-01-03,130.31,54.9,32.23,2225,195.8
2015-01-04,130.31,54.9,32.23,2225,195.8
2015-01-05,133.95,56.37,33.21,2295,196.75
2015-01-06,138.92,58.28,33.07,2345,200.3
2015-01-07,138.92,58.28,33.07,2345,200.3
2015-01-08,146.46,65.7,35.17,2572,214.95
2015-01-09,141.7,63.1,34,2461,206.6
2015-01-10,141.7,63.1,34,2461,206.6
2015-01-11,141.7,63.1,34,2461,206.6
2015-01-12,140.22,62.9,34.45,2477,204
2015-01-13,142.64,60.31,35,2522,204.9
2015-01-14,146.3,60.05,36.55,2588,209.5
2015-01-15,147,61.8,36.65,2618.9,219.9
2015-01-16,149.6,61.99,36.05,2736,226
2015-01-17,149.6,61.99,36.05,2736,226
2015-01-18,149.6,61.99,36.05,2736,226
2015-01-19,148.11,61.8,36.34,2640,225.3
2015-01-20,145.75,60.8,37.2,2628.7,227
2015-01-21,148.8,62.8,38.1,2752,234.6
2015-01-22,151.5,64.35,39.55,2820,241.8
2015-01-23,152.83,64.45,40.15,2849,243.9
2015-01-24,152.83,64.45,40.15,2849,243.9
2015-01-25,152.83,64.45,40.15,2849,243.9
2015-01-26,148,60.49,38.26,2864.9,237.25
2015-01-27,150.9,61.2,38,2925.1,239
2015-01-28,147.7,60.63,38.11,2865.2,231.5
2015-01-29,145,60.5,37.3,2845.2,226.55
2015-01-30,143.82,61.5,38.25,2789.9,229.35
2015-01-31,143.82,61.5,38.25,2789.9,229.35
2015-02-01,143.82,61.5,38.25,2789.9,229.35
2015-02-02,138.18,61.4,37.34,2750.1,230.55
2015-02-03,140.35,62,37.55,2851.5,238.35
2015-02-04,142.6,61.04,37.09,2910,239
2015-02-05,147.6,62.41,37.75,2996,251
2015-02-06,151.6,64.31,38,3120.1,261
2015-02-07,151.6,64.31,38,3120.1,261
2015-02-08,151.6,64.31,38,3120.1,261
2015-02-09,149.3,65.57,37.6,3016,257
2015-02-10,149.31,65,37.83,3000,257.05
2015-02-11,150.55,65.12,38,3069.1,265.35
2015-02-12,157.7,67.21,39.39,3120,274.05
2015-02-13,162.4,70.6,40.4,3135,290.2
2015-02-14,162.4,70.6,40.4,3135,290.2
2015-02-15,162.4,70.6,40.4,3135,290.2
2015-02-16,160.19,70,40.41,3020,279.7
2015-02-17,159.2,72.45,40.15,3010,275.95
2015-02-18,163,76.4,40.98,3000,281.45
2015-02-19,160.9,73.78,39.93,2994.8,275.75
2015-02-20,158,74.75,40,2990,274
2015-02-21,158,74.75,40,2990,274
2015-02-22,158,74.75,40,2990,274
2015-02-23,158,74.75,40,2990,274
2015-02-24,154.99,73.7,39.6,3001,268.65
2015-02-25,150.7,74.2,38.99,2933.4,263.45
2015-02-26,151.65,75.95,39.5,2935,263.85
2015-02-27,152.95,75.91,39.19,2981.2,265.85
2015-02-28,152.95,75.91,39.19,2981.2,265.85
2015-03-01,152.95,75.91,39.19,2981.2,265.85
2015-03-02,155.5,76.2,39.5,3027.2,269.7
2015-03-03,159,75.55,39.89,3009.5,277
2015-03-04,154,72.31,38.55,2955,264.95
2015-03-05,154.8,72.7,38.47,2915,269.6
2015-03-06,152.12,73.25,38.96,2800,263.5
2015-03-07,152.12,73.25,38.96,2800,263.5
2015-03-08,152.12,73.25,38.96,2800,263.5
2015-03-09,152.12,73.25,38.96,2800,263.5
2015-03-10,148.05,69.8,36.65,2699,253
2015-03-11,145.99,70.68,36.65,2726.9,251.45
2015-03-12,144.7,70.79,38.45,2733.9,247.7
2015-03-13,141.8,67.87,37.18,2659,241.3
2015-03-14,141.8,67.87,37.18,2659,241.3
2015-03-15,141.8,67.87,37.18,2659,241.3
2015-03-16,139.75,65.57,36.5,2666,236.7
2015-03-17,139.7,64.65,35.01,2689,237
2015-03-18,140.25,65.26,35.1,2735,243.4
2015-03-19,136.81,64.9,35,2689.8,237.05
2015-03-20,136,67,33.5,2710,239.3
2015-03-21,136,67,33.5,2710,239.3
2015-03-22,136,67,33.5,2710,239.3
2015-03-23,134.61,65,34,2679.9,239.95
2015-03-24,137.15,65.6,34.24,2709.7,244
2015-03-25,134.9,64.8,33.6,2697.3,242.7
2015-03-26,132.2,62.85,32.5,2623,237.1
2015-03-27,134.88,61,32.7,2577,237.25
2015-03-28,134.88,61,32.7,2577,237.25
2015-03-29,134.88,61,32.7,2577,237.25
2015-03-30,137,63.01,34.04,2657,247.5
2015-03-31,138.9,62.88,34,2705,252.15
2015-04-01,143,64.5,36.14,2755,261.35
2015-04-02,143.9,65.92,35.76,2780.5,262.55
2015-04-03,143.94,65.5,35.76,2824.8,263.7
2015-04-04,143.94,65.5,35.76,2824.8,263.7
2015-04-05,143.94,65.5,35.76,2824.8,263.7
2015-04-06,145.7,68.99,36.5,2823.3,266.15
2015-04-07,146.2,69.6,36.6,2790,264.1
2015-04-08,147.27,69.4,35.75,2755,263.7
2015-04-09,148.1,72,35.1,2707.8,258.55
2015-04-10,148,71.5,38,2634.9,256.95
2015-04-11,148,71.5,38,2634.9,256.95
2015-04-12,148,71.5,38,2634.9,256.95
2015-04-13,148.8,74.1,37.13,2617,255.5
2015-04-14,144.4,74.05,37.7,2559,249.5
2015-04-15,150.1,76.49,38.5,2595,254.4
2015-04-16,152.4,76.5,39.16,2580,259.25
2015-04-17,149.3,72.5,38.28,2576,256
2015-04-18,149.3,72.5,38.28,2576,256
2015-04-19,149.3,72.5,38.28,2576,256
2015-04-20,153.96,73.5,37.75,2670,260.5
2015-04-21,155.35,75.24,37.72,2728.2,259.7
2015-04-22,150.8,73.9,38.99,2639.5,252.4
2015-04-23,150.15,75.8,38.65,2592,249.1
2015-04-24,153.89,75.75,39.2,2645,258.2
2015-04-25,153.89,75.75,39.2,2645,258.2
2015-04-26,153.89,75.75,39.2,2645,258.2
2015-04-27,152.05,75.2,39.33,2662,256
2015-04-28,152.79,75.7,39,2644.9,256.55
2015-04-29,152.5,75.2,39.5,2610,255
2015-04-30,153.5,76.9,38.15,2645.6,256.5
2015-05-01,153.5,76.9,38.15,2645.6,256.5
2015-05-02,153.5,76.9,38.15,2645.6,256.5
2015-05-03,153.5,76.9,38.15,2645.6,256.5
2015-05-04,153.5,76.9,38.15,2645.6,256.5
2015-05-05,156.33,80.21,40.2,2655,261.5
2015-05-06,155.25,79.2,40.41,2660,259.9
2015-05-07,152.1,76.5,40.02,2650.5,255.25
2015-05-08,155.52,75.5,40.7,2691.6,259.45
2015-05-09,155.52,75.5,40.7,2691.6,259.45
2015-05-10,155.52,75.5,40.7,2691.6,259.45
2015-05-11,155.52,75.5,40.7,2691.6,259.45
2015-05-12,154.2,75.19,40.5,2698.6,258.35
2015-05-13,151.74,75.24,41.49,2620,252.45
2015-05-14,151.8,74.31,41.09,2610.1,255.7
2015-05-15,152.98,75.05,40.61,2595,257.45
2015-05-16,152.98,75.05,40.61,2595,257.45
2015-05-17,152.98,75.05,40.61,2595,257.45
2015-05-18,151.9,75.36,40.52,2550,256.1
2015-05-19,149.85,73.35,39.9,2530,252.25
2015-05-20,146.35,71.6,38.85,2481.1,245.9
2015-05-21,147.16,73.25,39.28,2523,245.65
2015-05-22,148.8,74.35,41.2,2537,249.9
2015-05-23,148.8,74.35,41.2,2537,249.9
2015-05-24,148.8,74.35,41.2,2537,249.9
2015-05-25,146.69,74.46,41.1,2502.2,244.6
2015-05-26,145.25,74.67,40.23,2508,245.15
2015-05-27,147.66,74.23,40.4,2541.8,247.5
2015-05-28,146.11,73.6,40.75,2563.8,245.8
2015-05-29,139,73.5,41.1,2461.3,234
2015-05-30,139,73.5,41.1,2461.3,234
2015-05-31,139,73.5,41.1,2461.3,234
2015-06-01,139.4,72.65,40.53,2447.5,236
2015-06-02,140.75,73.92,40,2515,237.5
2015-06-03,140.71,71.72,39.3,2480.3,233.1
2015-06-04,140.2,71.25,40.07,2525,236.25
2015-06-05,142.4,70.61,39.8,2570,236.75
2015-06-06,142.4,70.61,39.8,2570,236.75
2015-06-07,142.4,70.61,39.8,2570,236.75
2015-06-08,142.66,69.17,40,2551.9,239.6
2015-06-09,146.17,70.21,40.8,2606,245
2015-06-10,145.6,71.51,41.1,2551.3,246
2015-06-11,145.4,72.55,39.78,2506.9,245.2
2015-06-12,145.4,72.55,39.78,2506.9,245.2
2015-06-13,145.4,72.55,39.78,2506.9,245.2
2015-06-14,145.4,72.55,39.78,2506.9,245.2
2015-06-15,144.95,71.8,39.45,2481.7,243.4
2015-06-16,146,73.5,39.7,2500.3,245.7
2015-06-17,147.6,72.81,39.27,2475,245.9
2015-06-18,147.15,72.98,38.97,2476,245
2015-06-19,147.15,71.56,37.9,2474.4,250
2015-06-20,147.15,71.56,37.9,2474.4,250
2015-06-21,147.15,71.56,37.9,2474.4,250
2015-06-22,148.5,72,38.78,2487,251.6
2015-06-23,146.25,72.01,39.04,2469,250
2015-06-24,146.68,71.98,38.72,2445,246.05
2015-06-25,143.7,71.42,38.3,2406,238.55
2015-06-26,145.18,70.6,39.16,2401.7,229.9
2015-06-27,145.18,70.6,39.16,2401.7,229.9
2015-06-28,145.18,70.6,39.16,2401.7,229.9
2015-06-29,143.59,70.2,38,2408,229.65
2015-06-30,145.85,72.35,38.24,2469.9,232
2015-07-01,145.5,71,37.3,2429.2,232
2015-07-02,145.8,70.54,37,2455,231.2
2015-07-03,144.33,70.67,37.05,2425.3,228.4
2015-07-04,144.33,70.67,37.05,2425.3,228.4
2015-07-05,144.33,70.67,37.05,2425.3,228.4
2015-07-06,143,68.45,36.67,2460,222.8
2015-07-07,142.5,68.77,36.75,2465,220.5
2015-07-08,141.5,67.73,38,2470,219
2015-07-09,143.77,69.35,38.05,2484.6,223.6
2015-07-10,143.9,71.06,38.07,2465,227
2015-07-11,143.9,71.06,38.07,2465,227
2015-07-12,143.9,71.06,38.07,2465,227
2015-07-13,145.27,72.94,38.1,2435.6,231.5
2015-07-14,146.5,73.9,38.94,2421.9,228.8
2015-07-15,142.7,74,38.96,2460,230.5
2015-07-16,144.2,74.21,39.55,2461.6,233.9
2015-07-17,143.6,75.52,39.55,2465.4,232
2015-07-18,143.6,75.52,39.55,2465.4,232
2015-07-19,143.6,75.52,39.55,2465.4,232
2015-07-20,141.78,74.1,38.82,2428.2,227.2
2015-07-21,141.41,75.55,39.1,2442,227.05
2015-07-22,140.8,74.6,39,2465,226.95
2015-07-23,138.37,72.7,39.33,2462.5,223.2
2015-07-24,136.41,70.45,39.13,2468.9,220.6
2015-07-25,136.41,70.45,39.13,2468.9,220.6
2015-07-26,136.41,70.45,39.13,2468.9,220.6
2015-07-27,134.51,68.48,38.6,2398.9,220.5
2015-07-28,135.05,69.55,38.12,2433.4,222.9
2015-07-29,138.7,71.2,38.97,2430.9,229
2015-07-30,139.8,72.2,39.22,2441,230.1
2015-07-31,142.5,72.3,39.35,2537.6,236.7
2015-08-01,142.5,72.3,39.35,2537.6,236.7
2015-08-02,142.5,72.3,39.35,2537.6,236.7
2015-08-03,141.45,71.1,39.3,2509.1,233.05
2015-08-04,141.89,72.3,39.3,2507.4,233.05
2015-08-05,143.78,73.49,40.5,2529,236.15
2015-08-06,140.88,72.25,39.9,2491.6,233.65
2015-08-07,141.34,74.2,40.52,2520,235.55
2015-08-08,141.34,74.2,40.52,2520,235.55
2015-08-09,141.34,74.2,40.52,2520,235.55
2015-08-10,141.5,75.16,40.23,2531,236.85
2015-08-11,141.97,73.2,40.19,2519.7,235.5
2015-08-12,142.99,73.4,40.18,2539.5,240
2015-08-13,143.7,73.7,40.1,2548.2,243.9
2015-08-14,144.8,74.43,39.87,2561.1,246.6
2015-08-15,144.8,74.43,39.87,2561.1,246.6
2015-08-16,144.8,74.43,39.87,2561.1,246.6
2015-08-17,144.25,73,39.8,2554.9,245.15
2015-08-18,142.65,72.45,39.95,2491,243.25
2015-08-19,140.8,71.5,39.9,2468.5,241.05
2015-08-20,142.64,72.05,39.8,2487.1,240.7
2015-08-21,140.29,69.86,39,2412,235.25
2015-08-22,140.29,69.86,39,2412,235.25
2015-08-23,140.29,69.86,39,2412,235.25
2015-08-24,135.35,68.53,37.73,2347,227.25
2015-08-25,140.4,70.79,38.74,2381,235.4
2015-08-26,140.51,71,38.95,2355,240
2015-08-27,144.6,73.8,38.8,2424,245.5
2015-08-28,146.6,74.82,39.04,2520,246.35
2015-08-29,146.6,74.82,39.04,2520,246.35
2015-08-30,146.6,74.82,39.04,2520,246.35
2015-08-31,148.19,74.5,40,2531,245.1
2015-09-01,144.5,73.14,37.7,2455,242.7
2015-09-02,142.57,72.9,36.27,2440,249
2015-09-03,145.3,74.15,35.7,2503,249.15
2015-09-04,142.8,73.96,34.85,2458,244.35
2015-09-05,142.8,73.96,34.85,2458,244.35
2015-09-06,142.8,73.96,34.85,2458,244.35
2015-09-07,141.67,73.81,34.1,2446.7,246.4
2015-09-08,143.21,74.9,33.51,2462.1,248.05
2015-09-09,144.22,74.65,34.97,2501.2,249.5
2015-09-10,142.99,74.3,35.66,2489,247.2
2015-09-11,142.4,74.1,35.55,2487.6,245.9
2015-09-12,142.4,74.1,35.55,2487.6,245.9
2015-09-13,142.4,74.1,35.55,2487.6,245.9
2015-09-14,143.58,74.88,36.25,2524.5,246
2015-09-15,141.95,74.85,36.2,2478.1,246
2015-09-16,142.91,77.71,36.15,2475,251.5
2015-09-17,142.8,76.49,35.83,2439,252.85
2015-09-18,139.5,75.5,36.53,2403.8,256
2015-09-19,139.5,75.5,36.53,2403.8,256
2015-09-20,139.5,75.5,36.53,2403.8,256
2015-09-21,139.45,75.94,35.95,2331.1,249.1
2015-09-22,136.4,74.39,35.51,2225.9,244.8
2015-09-23,134.3,73.74,35.31,2203,237
2015-09-24,132.2,73.33,34.67,2185,237.25
2015-09-25,133.85,74.97,35.33,2240,238.4
2015-09-26,133.85,74.97,35.33,2240,238.4
2015-09-27,133.85,74.97,35.33,2240,238.4
2015-09-28,130.9,74.57,34.53,2241.9,236.65
2015-09-29,133.2,75.5,34.6,2261,239.7
2015-09-30,134.55,75.3,35.23,2242.9,242.95
2015-10-01,132.9,74.51,36.1,2184,237.9
2015-10-02,131.5,73.8,38.8,2140,234.6
2015-10-03,131.5,73.8,38.8,2140,234.6
2015-10-04,131.5,73.8,38.8,2140,234.6
2015-10-05,136.8,76.2,38.92,2196,244
2015-10-06,137.87,77.31,39.43,2238,248.5
2015-10-07,140,79.65,40.8,2279,251.15
2015-10-08,139.8,83.11,41.6,2294,253
2015-10-09,143.81,85.77,43.31,2400.1,267
2015-10-10,143.81,85.77,43.31,2400.1,267
2015-10-11,143.81,85.77,43.31,2400.1,267
2015-10-12,141.7,85.45,44.42,2340.2,263
2015-10-13,141.8,85,44.9,2350,262.5
2015-10-14,142.01,86.81,47.39,2341,260.85
2015-10-15,142.61,87.7,49,2320,258.4
2015-10-16,141,88.52,48.9,2303.8,253.4
2015-10-17,141,88.52,48.9,2303.8,253.4
2015-10-18,141,88.52,48.9,2303.8,253.4
2015-10-19,140.27,87.07,48.11,2315,251.5
2015-10-20,140.4,88.14,49.31,2332.9,250.75
2015-10-21,139.49,86.95,47.8,2310.9,251.8
2015-10-22,139.25,86.53,49.23,2334.5,253.4
2015-10-23,138.94,90.45,48.26,2336.7,253.5
2015-10-24,138.94,90.45,48.26,2336.7,253.5
2015-10-25,138.94,90.45,48.26,2336.7,253.5
2015-10-26,138.5,92.3,48.07,2298,250.5
2015-10-27,138.5,89,47.23,2350.6,251.5
2015-10-28,138.1,90.05,47.52,2357,253.8
2015-10-29,136.11,88.6,47.44,2341.5,255.45
2015-10-30,135.75,90.53,49,2320,258.1
2015-10-31,135.75,90.53,49,2320,258.1
2015-11-01,135.75,90.53,49,2320,258.1
2015-11-02,137.8,93.65,49.3,2412,262.2
2015-11-03,141.75,95.4,52.52,2483.9,270.65
2015-11-04,141.75,95.4,52.52,2483.9,270.65
2015-11-05,140.97,95.5,51.96,2489.6,270
2015-11-06,137.75,94.09,51.94,2511.8,264.75
2015-11-07,137.75,94.09,51.94,2511.8,264.75
2015-11-08,137.75,94.09,51.94,2511.8,264.75
2015-11-09,136.5,92.95,52.41,2530,262.4
2015-11-10,135.58,94.35,51.84,2520,257.55
2015-11-11,135,94,53.53,2548,266
2015-11-12,136.6,94.29,53.47,2555,263.05
2015-11-13,136,93.4,53.39,2485,260.7
2015-11-14,136,93.4,53.39,2485,260.7
2015-11-15,136,93.4,53.39,2485,260.7
2015-11-16,137.21,95.8,52.3,2476,263.5
2015-11-17,142.75,102.5,54.9,2524.5,271.5
2015-11-18,147.47,104,57.09,2526,278.2
2015-11-19,147.5,104.86,56.45,2534,271.5
2015-11-20,148.05,107.3,57.86,2540,272.9
2015-11-21,148.05,107.3,57.86,2540,272.9
2015-11-22,148.05,107.3,57.86,2540,272.9
2015-11-23,152,109.98,57.52,2652.8,274.8
2015-11-24,145.65,105.6,55.77,2576.9,265.75
2015-11-25,143.99,108.51,56.67,2606.9,271.55
2015-11-26,143.2,106.48,55.12,2598.6,270.85
2015-11-27,140.65,104.55,55.42,2539.4,268.2
2015-11-28,140.65,104.55,55.42,2539.4,268.2
2015-11-29,140.65,104.55,55.42,2539.4,268.2
2015-11-30,138,102.9,58.91,2534.1,265
2015-12-01,137.42,101.3,61,2559,264.7
2015-12-02,136.85,102.5,57.6,2535.4,258.5
2015-12-03,140,104,56.51,2559,257.6
2015-12-04,137.7,103.05,57.33,2489.9,251.45
2015-12-05,137.7,103.05,57.33,2489.9,251.45
2015-12-06,137.7,103.05,57.33,2489.9,251.45
2015-12-07,134.5,103,59,2410,244
2015-12-08,134.65,97,56.91,2377.9,244.65
2015-12-09,135.81,100.66,58.4,2385.1,247.7
2015-12-10,135.6,100.13,59.84,2445,249
2015-12-11,133.8,98.15,58.5,2450,244.85
2015-12-12,133.8,98.15,58.5,2450,244.85
2015-12-13,133.8,98.15,58.5,2450,244.85
2015-12-14,131.59,97.7,58,2432.8,244.9
2015-12-15,134.4,100,57.2,2446.8,249.7
2015-12-16,134.5,102.45,56.45,2415,250.1
2015-12-17,137.9,103.75,57.15,2427,258.7
2015-12-18,132.25,98.81,56.51,2327.1,250.75
2015-12-19,132.25,98.81,56.51,2327.1,250.75
2015-12-20,132.25,98.81,56.51,2327.1,250.75
2015-12-21,131.5,98.73,56.9,2338.7,245.6
2015-12-22,133.2,99.8,57.5,2327,248.2
2015-12-23,135.3,102.96,57.01,2317,253.65
2015-12-24,136,101.35,56.8,2325.3,251.6
2015-12-25,134.48,101.34,56.74,2310.2,245.8
2015-12-26,134.48,101.34,56.74,2310.2,245.8
2015-12-27,134.48,101.34,56.74,2310.2,245.8
2015-12-28,134.97,100.2,56.29,2309.9,246
2015-12-29,137.49,101.82,56.11,2353.6,255
2015-12-30,136.09,101.26,56.1,2345.9,253.25
2015-12-31,136.09,101.26,56.1,2345.9,253.25
2016-01-01,136.09,101.26,56.1,2345.9,253.25
2016-01-02,136.09,101.26,56.1,2345.9,253.25
2016-01-03,136.09,101.26,56.1,2345.9,253.25
2016-01-04,134.91,98.01,56.2,2310.2,251
2016-01-05,136.45,98.89,54.45,2380,253.2
2016-01-06,135.94,96.85,54.05,2378,252.4
2016-01-07,135.94,96.85,54.05,2378,252.4
2016-01-08,135.94,96.85,54.05,2378,252.4
2016-01-09,135.94,96.85,54.05,2378,252.4
2016-01-10,135.94,96.85,54.05,2378,252.4
2016-01-11,131.38,91.03,52.06,2257.9,241.05
2016-01-12,133.54,91.71,53.25,2223.5,239.9
2016-01-13,131.3,91.5,55,2225,239.6
2016-01-14,130.86,93.04,53.6,2188.9,237.65
2016-01-15,125.1,87.27,51.98,2098,232.1
2016-01-16,125.1,87.27,51.98,2098,232.1
2016-01-17,125.1,87.27,51.98,2098,232.1
2016-01-18,124.6,86.15,50.4,2112.1,232
2016-01-19,125.98,86.68,52.06,2150,236.05
2016-01-20,125.83,83.83,52,2145.3,231.9
2016-01-21,127.75,86,50.99,2212.8,237.5
2016-01-22,132.4,91.5,52.03,2340.9,250.4
2016-01-23,132.4,91.5,52.03,2340.9,250.4
2016-01-24,132.4,91.5,52.03,2340.9,250.4
2016-01-25,133,91,51.1,2349,255
2016-01-26,131.89,91.5,51.28,2320,255.9
2016-01-27,134,95.75,50.99,2400.5,264.4
2016-01-28,136.5,96.69,50.89,2495,267.35
2016-01-29,136.6,96.5,50.5,2569,272.45
2016-01-30,136.6,96.5,50.5,2569,272.45
2016-01-31,136.6,96.5,50.5,2569,272.45
2016-02-01,133.9,96.5,54.77,2547,269.8
2016-02-02,132.5,94.4,54.1,2491,271.8
2016-02-03,131.01,94.53,53.84,2475.5,273.1
2016-02-04,135.07,97.57,54.89,2553.5,283
2016-02-05,134.43,97.2,57.3,2594,281.55
2016-02-06,134.43,97.2,57.3,2594,281.55
2016-02-07,134.43,97.2,57.3,2594,281.55
2016-02-08,133.5,94.7,57.35,2482.5,276.05
2016-02-09,132.7,93.89,56.66,2387.5,268.6
2016-02-10,133.03,96.35,55.8,2382.5,265.5
2016-02-11,130.49,94.2,53.64,2392,264.85
2016-02-12,131.3,94.85,54.41,2396,270.7
2016-02-13,131.3,94.85,54.41,2396,270.7
2016-02-14,131.3,94.85,54.41,2396,270.7
2016-02-15,133.43,95.25,53.88,2429,271
2016-02-16,135.85,96.51,54.13,2450,277.4
2016-02-17,137.1,99.2,53.59,2467,279.9
2016-02-18,138,102.7,54.15,2565,283.35
2016-02-19,136.9,101.5,53.32,2540,278.4
2016-02-20,136.59,102.39,53.4,2529,276.95
2016-02-21,136.59,102.39,53.4,2529,276.95
2016-02-22,139.9,103.2,54.8,2610,285
2016-02-23,139.9,103.2,54.8,2610,285
2016-02-24,137.15,102.1,53.7,2550,281.7
2016-02-25,137.97,104.05,54.05,2551.5,279.5
2016-02-26,138.67,106.24,55.35,2587,283.3
2016-02-27,138.67,106.24,55.35,2587,283.3
2016-02-28,138.67,106.24,55.35,2587,283.3
2016-02-29,141.4,107,57.1,2686,287.6
2016-03-01,142,108.26,61.19,2699,289.9
2016-03-02,140.14,106.12,61.1,2640,287
2016-03-03,144.5,106.99,61.61,2700,294.25
2016-03-04,146.16,108.99,65.49,2775,302.25
2016-03-05,146.16,108.99,65.49,2775,302.25
2016-03-06,146.16,108.99,65.49,2775,302.25
2016-03-07,150.15,109.47,65.94,2840,301
2016-03-08,150.15,109.47,65.94,2840,301
2016-03-09,147.43,108.15,62.45,2744,296
2016-03-10,146.94,108.84,63.77,2692,301.55
2016-03-11,144.3,109.26,64.77,2669,301.6
2016-03-12,144.3,109.26,64.77,2669,301.6
2016-03-13,144.3,109.26,64.77,2669,301.6
2016-03-14,143.2,109.26,65.55,2658.5,301.05
2016-03-15,142.54,106.46,66.3,2647.5,300.6
2016-03-16,144.75,107,69.98,2703,301.25
2016-03-17,147.27,109.47,70.19,2750,309.4
2016-03-18,150.65,112.4,70.51,2810,315.55
2016-03-19,150.65,112.4,70.51,2810,315.55
2016-03-20,150.65,112.4,70.51,2810,315.55
2016-03-21,149.9,112.07,73.53,2784.5,313
2016-03-22,149.62,111.49,73.69,2740,318.05
2016-03-23,146,109.1,72.94,2687.5,309.2
2016-03-24,145.8,108.06,73.76,2615,304.8
2016-03-25,146.04,109.1,73.21,2607.5,304.5
2016-03-26,146.04,109.1,73.21,2607.5,304.5
2016-03-27,146.04,109.1,73.21,2607.5,304.5
2016-03-28,145.1,108.12,72.6,2570,302.5
2016-03-29,144.7,107.05,73.69,2614.5,296.4
2016-03-30,147.8,109.15,74.1,2610,307.8
2016-03-31,147.75,109.9,74.48,2622,305.2
2016-04-01,147.2,108.52,74.55,2625,301.8
2016-04-02,147.2,108.52,74.55,2625,301.8
2016-04-03,147.2,108.52,74.55,2625,301.8
2016-04-04,146.38,108.2,74.65,2692,309.5
2016-04-05,144.34,106.87,75.4,2698.5,306.2
2016-04-06,144.2,108,79.14,2715,309.05
2016-04-07,143.89,108.51,78,2722,306.8
2016-04-08,145.7,112.92,79,2777.5,316.5
2016-04-09,145.7,112.92,79,2777.5,316.5
2016-04-10,145.7,112.92,79,2777.5,316.5
2016-04-11,147.3,117.35,82.2,2798,325
2016-04-12,148.9,117.95,79.32,2775,320
2016-04-13,153.12,119.5,78.55,2824,322.3
2016-04-14,150.43,119.3,78.63,2814.5,313.6
2016-04-15,147.99,119.3,78,2822.5,309.75
2016-04-16,147.99,119.3,78,2822.5,309.75
2016-04-17,147.99,119.3,78,2822.5,309.75
2016-04-18,146.3,118.2,76.68,2777,303.9
2016-04-19,155.95,121.5,77.62,2815.5,311.75
2016-04-20,161.95,123.75,77.26,2870,322.05
2016-04-21,161.8,119.17,74.8,2890,323
2016-04-22,161.2,121.25,78.21,2890,322.1
2016-04-23,161.2,121.25,78.21,2890,322.1
2016-04-24,161.2,121.25,78.21,2890,322.1
2016-04-25,160.3,120.08,76.28,2853,326.9
2016-04-26,163,119.7,75.16,2796,331.85
2016-04-27,160.99,120.8,75,2733,334.95
2016-04-28,164.75,124.39,76.04,2800,341.75
2016-04-29,168.47,123.55,77.48,2752,351
2016-04-30,168.47,123.55,77.48,2752,351
2016-05-01,168.47,123.55,77.48,2752,351
2016-05-02,168.47,123.55,77.48,2752,351
2016-05-03,168.47,123.55,77.48,2752,351
2016-05-04,162.4,120.96,76.89,2698.5,346
2016-05-05,160.5,120.92,78.4,2630,336.5
2016-05-06,159.27,120.64,78.5,2629,329
2016-05-07,159.27,120.64,78.5,2629,329
2016-05-08,159.27,120.64,78.5,2629,329
2016-05-09,159.27,120.64,78.5,2629,329
2016-05-10,156.85,119.55,79.87,2585.5,323.5
2016-05-11,159.45,123.45,78.9,2642.5,324.6
2016-05-12,159.03,121.2,81,2673.5,319
2016-05-13,159.85,121.07,80.51,2699.5,322.65
2016-05-14,159.85,121.07,80.51,2699.5,322.65
2016-05-15,159.85,121.07,80.51,2699.5,322.65
2016-05-16,158.07,122.6,81.8,2662,322.6
2016-05-17,153.58,122.71,80.56,2671.5,322.1
2016-05-18,152.1,123.12,78.69,2707,329.5
2016-05-19,148.33,120.5,78.1,2695.5,330
